account_id,frequency,disp_id,card_type,card_issued,order_insurance_pay,order_household_pay,order_loan_pay,order_lease_pay,district_id,district_name,region,nInhabitants,demo_avg_salary,demo_unemploy_rate95,demo_unemploy_rate96,nEnterpreneurs,nCrimes95,nCrimes96,nYearMonth,nCredit,nWithdraw,nCCWithdraw,nCreditCash,nCol_from_bank,nWithdrawCash,nRemitt,nInsurrance,nStatement,nIntCredit,nSancInt,nHousehold,nPension,nLoanPay,avgMonthly_balance,avgMonthly_amount,avgMonthly_withdrawal_card,avgMonthly_credit_cash,avgMonthly_collection_bank,avgMonthly_withdrawal_cash,avgMonthly_remittance,avgMonthly_insurance,avgMonthly_statement,avgMonthly_credited,avgMonthly_sanc_interest,avgMonthly_household,avgMonthly_pension,avgMonthly_loan,loan_id,loan_issued,loan_amount,loan_duration,loan_payments,loan_status
1244,"POPLATEK MESICNE",1501,NULL,NULL,0.0,903.0,0.0,0.0,68,"Frydek - Mistek","north Moravia",228848,9893,4.0,4.72,96,5623,5887,32,74,180,74,74,74,74,74,0,0,0,0,0,0,0,135047.7500,588.5938,0.0000,6264.1250,0.0000,2371.5625,3375.7188,329.8750,12.1875,71.7500,0.0000,761.9063,0.0000,514.2500,5207,1997-02-28,35904,48,748.00,C
1247,"POPLATEK MESICNE",1505,NULL,NULL,0.0,0.0,2077.0,0.0,25,Klatovy,"west Bohemia",88757,8554,2.4,2.68,113,1822,2218,66,167,229,167,167,167,167,167,0,0,0,0,0,0,0,356732.0606,15625.3182,0.0000,37494.5303,0.0000,34831.8030,1321.7273,0.0000,12.9545,195.1061,0.0000,0.0000,0.0000,1321.7273,5208,1995-03-16,99696,48,2077.00,D
1250,"POPLATEK MESICNE",1509,NULL,NULL,0.0,0.0,3805.2,0.0,62,"Uherske Hradiste","south Moravia",145688,8544,1.2,1.86,109,2719,2906,34,68,151,68,68,68,68,68,0,0,0,0,0,0,0,177425.7941,1670.9412,0.0000,44.1176,24173.9118,12367.7941,11436.2941,0.0000,12.3529,104.9412,0.0000,50.2353,0.0000,2797.7941,5209,1996-11-25,182640,48,3805.00,C
1252,"POPLATEK TYDNE",1511,NULL,NULL,0.0,0.0,4114.7,0.0,13,Rakovnik,"central Bohemia",53921,8598,2.7,3.26,123,1597,1875,42,87,137,87,87,87,87,87,0,0,0,0,0,0,0,245377.4048,11717.0238,0.0000,142.8571,26157.5238,22915.0952,2057.5000,0.0000,25.7143,162.8571,0.0000,0.0000,0.0000,2057.5000,5210,1997-04-01,148140,36,4115.00,C
1256,"POPLATEK MESICNE",1516,NULL,NULL,0.0,1178.0,0.0,0.0,38,Louny,"north Bohemia",85852,8965,7.0,8.23,104,2653,2822,57,117,292,117,117,117,117,117,0,0,0,0,0,0,0,233985.2982,682.3333,0.0000,16540.2105,0.0000,8688.1579,7293.3333,0.0000,13.4211,123.6140,0.0000,1074.6667,0.0000,1246.7368,5212,1995-05-29,71064,36,1974.00,A
1270,"POPLATEK PO OBRATU",1533,NULL,NULL,0.0,0.0,2077.3,0.0,55,"Brno - venkov","south Moravia",157042,8743,1.8,2.43,111,3659,3894,31,66,118,66,66,66,66,66,0,0,0,0,0,0,0,136189.7742,2065.9677,0.0000,267.7419,13670.1935,8446.3871,4696.7097,0.0000,83.8710,107.3871,0.0000,3490.7097,0.0000,1206.0000,5214,1997-07-01,74772,36,2077.00,C
1284,"POPLATEK MESICNE",1554,NULL,NULL,0.0,0.0,4375.5,0.0,55,"Brno - venkov","south Moravia",157042,8743,1.8,2.43,111,3659,3894,18,39,44,39,39,39,39,39,0,0,0,0,0,0,0,295778.8889,10171.7778,0.0000,31162.7222,0.0000,29407.5556,243.1111,0.0000,9.1667,174.0556,0.0000,0.0000,0.0000,243.1111,5221,1998-12-05,52512,12,4376.00,C
1318,"POPLATEK MESICNE",1594,NULL,NULL,0.0,0.0,5154.0,0.0,56,Breclav,"south Moravia",124605,8772,4.6,4.98,126,2854,3158,13,26,29,26,26,26,26,26,0,0,0,0,0,0,0,99608.5385,8923.6923,0.0000,15772.9231,0.0000,8374.3077,4853.8462,620.0000,4.6154,85.6923,0.0000,2669.8462,0.0000,792.9231,5226,1998-10-11,185544,36,5154.00,C
1329,"POPLATEK MESICNE",1608,NULL,NULL,0.0,0.0,1960.2,0.0,53,Blansko,"south Moravia",107911,8240,2.5,3.56,99,1850,1903,28,59,115,59,59,59,59,59,0,0,0,0,0,0,0,135994.8929,1250.6786,0.0000,700.0000,12391.1429,4457.2143,7780.2500,0.0000,11.7857,77.5714,0.0000,2766.5714,0.0000,840.0000,5229,1997-09-06,23520,12,1960.00,A
1374,"POPLATEK MESICNE",1662,NULL,NULL,0.0,0.0,8107.3,0.0,53,Blansko,"south Moravia",107911,8240,2.5,3.56,99,1850,1903,28,56,92,56,56,56,56,56,0,0,0,0,0,0,0,329871.8214,14403.8929,0.0000,142.8571,51249.9286,45920.1071,4343.0357,0.0000,11.7857,200.4643,0.0000,0.0000,0.0000,4343.0357,5236,1997-09-15,389136,48,8107.00,C
1375,"POPLATEK MESICNE",1663,NULL,NULL,0.0,5930.0,0.0,0.0,19,Prachatice,"south Bohemia",51428,8402,3.1,3.98,120,999,1099,57,116,242,116,116,116,116,116,0,0,0,0,0,0,0,322249.3333,1487.9298,0.0000,21849.9298,0.0000,14353.7719,6205.1930,0.0000,13.4211,196.9649,0.0000,5409.8246,0.0000,795.3684,5237,1995-08-29,45336,24,1889.00,A
1389,"POPLATEK MESICNE",1681,NULL,NULL,0.0,0.0,5227.7,0.0,34,Chomutov,"north Bohemia",125236,9675,6.4,7.68,100,5323,5190,17,52,68,52,52,52,52,52,0,0,0,0,0,0,0,362466.8235,11979.3529,0.0000,40988.4706,0.0000,30581.5294,6856.0000,0.0000,13.2353,162.4118,0.0000,5625.8824,0.0000,1230.1176,5241,1998-09-02,125472,24,5228.00,C
1407,"POPLATEK PO OBRATU",1705,NULL,NULL,0.0,0.0,5227.7,0.0,19,Prachatice,"south Bohemia",51428,8402,3.1,3.98,120,999,1099,21,72,96,72,72,72,72,72,0,0,0,0,0,0,0,670550.8571,21222.5714,0.0000,63117.3333,0.0000,43678.6190,16203.1429,0.0000,90.4762,296.4286,0.0000,13464.6667,0.0000,2738.4762,5245,1998-01-17,125472,24,5228.00,C
1447,"POPLATEK MESICNE",1755,NULL,NULL,0.0,0.0,2084.7,0.0,65,Znojmo,"south Moravia",114200,8403,5.7,5.72,105,2157,2718,23,52,71,52,52,52,52,52,0,0,0,0,0,0,0,162159.6087,2826.4348,0.0000,486.9565,13051.8261,4739.5217,8056.9565,0.0000,11.0870,105.5217,0.0000,6425.2174,0.0000,1631.7391,5253,1997-06-03,100080,48,2085.00,C
1480,"POPLATEK TYDNE",1793,classic,1997-06-22,0.0,0.0,3425.2,0.0,41,"Usti nad Labem","north Bohemia",118650,9832,3.3,4.48,114,6445,5471,29,68,87,68,68,68,68,68,0,0,0,0,0,0,0,303665.4138,8477.8621,393.1034,36257.1034,0.0000,33717.9310,1299.1379,0.0000,21.7241,176.4483,0.0000,0.0000,0.0000,1299.1379,5260,1998-01-19,123300,36,3425.00,C
1498,"POPLATEK TYDNE",1816,NULL,NULL,0.0,0.0,2762.8,0.0,62,"Uherske Hradiste","south Moravia",145688,8544,1.2,1.86,109,2719,2906,23,69,54,69,69,69,69,69,0,0,0,0,0,0,0,264695.4348,9635.4348,0.0000,28532.2174,0.0000,25619.1739,240.2609,0.0000,14.3478,320.3043,1.0435,0.0000,0.0000,240.2609,5265,1998-10-07,165780,60,2763.00,C
1527,"POPLATEK PO OBRATU",1851,NULL,NULL,0.0,0.0,4557.2,0.0,31,Tachov,"west Bohemia",51313,8930,3.5,4.20,108,1328,1452,62,150,199,150,150,150,150,150,0,0,0,0,0,0,0,227857.2097,17258.9839,0.0000,29779.8710,0.0000,27066.2419,2352.0000,0.0000,95.1613,136.7419,0.4516,0.0000,0.0000,2352.0000,5269,1994-11-19,164052,36,4557.00,B
1528,"POPLATEK MESICNE",1852,NULL,NULL,0.0,0.0,3981.0,0.0,50,Svitavy,"east Bohemia",102609,8187,4.8,5.45,94,2123,2134,31,68,125,68,68,68,68,68,0,0,0,0,0,0,0,204621.3548,2042.6129,0.0000,20258.5806,0.0000,16179.6774,2183.1290,0.0000,12.5806,146.8387,0.0000,7541.9355,0.0000,2183.1290,5270,1997-07-21,191088,48,3981.00,C
1580,"POPLATEK MESICNE",1913,classic,1998-01-06,0.0,0.0,8094.2,0.0,69,Jesenik,"north Moravia",42821,8173,NULL,7.01,124,NULL,1358,36,85,114,85,85,85,85,85,0,0,0,0,0,0,0,281066.2778,6758.1111,269.4444,33027.6389,0.0000,29114.6944,2922.8333,0.0000,12.9167,178.3333,0.0000,0.0000,0.0000,2922.8333,5281,1997-11-27,194256,24,8094.00,C
1583,"POPLATEK PO OBRATU",1917,NULL,NULL,0.0,0.0,8094.2,0.0,69,Jesenik,"north Moravia",42821,8173,NULL,7.01,124,NULL,1358,50,141,173,141,141,141,141,141,0,0,0,0,0,0,0,259072.5800,12099.5200,0.0000,38788.2000,0.0000,33691.5800,3885.1200,0.0000,96.0000,130.5400,0.8400,0.0000,0.0000,3885.1200,5282,1996-08-24,388512,48,8094.00,D
1603,"POPLATEK MESICNE",1944,NULL,NULL,0.0,2359.0,0.0,0.0,1,"Hl.m. Praha",Prague,1204953,12541,0.2,0.43,167,85677,99107,68,197,302,197,197,197,197,197,0,0,0,0,0,0,0,226879.0147,937.2500,0.0000,12301.5882,0.0000,7045.6618,4446.0882,0.0000,13.8971,127.4118,0.0000,2185.5441,0.0000,1160.8235,5285,1994-02-06,78936,12,6578.00,A
1638,"POPLATEK TYDNE",1985,NULL,NULL,0.0,0.0,2676.0,0.0,6,"Kutna Hora","central Bohemia",77963,8546,2.9,4.02,126,2640,3120,26,49,60,49,49,49,49,49,0,0,0,0,0,0,0,172377.5769,1281.7308,0.0000,14775.6538,0.0000,7177.0000,6756.5769,0.0000,17.3077,197.1923,0.0000,5624.4231,0.0000,1132.1538,5287,1998-01-26,64224,24,2676.00,C
1656,"POPLATEK MESICNE",2008,NULL,NULL,0.0,0.0,3954.3,0.0,47,Pardubice,"east Bohemia",162580,9538,1.5,1.81,111,6079,5410,23,53,89,53,53,53,53,53,0,0,0,0,0,0,0,220568.7826,4115.0870,0.0000,713.0435,25789.1304,14853.8696,9823.5652,0.0000,11.7391,162.6087,0.0000,9479.7391,0.0000,343.8261,5293,1998-10-29,189792,48,3954.00,C
1698,"POPLATEK MESICNE",2063,classic,1998-12-28,0.0,9642.0,0.0,0.0,68,"Frydek - Mistek","north Moravia",228848,9893,4.0,4.72,96,5623,5887,34,69,144,69,69,69,69,69,0,0,0,0,0,0,0,292364.8235,1607.7941,0.0000,20549.0882,0.0000,7532.9412,11587.2059,0.0000,12.3529,178.8529,0.0000,8224.0588,0.0000,3363.1471,5301,1996-07-06,141948,36,3943.00,C
1718,"POPLATEK MESICNE",2083,NULL,NULL,0.0,0.0,7178.0,0.0,71,"Novy Jicin","north Moravia",161227,8678,5.9,5.57,102,4980,4595,16,31,52,31,31,31,31,31,0,0,0,0,0,0,0,328752.5625,7025.4375,0.0000,18.7500,45300.7500,27709.3750,10829.5000,0.0000,9.3750,244.8125,0.0000,9035.0000,0.0000,1794.5000,5304,1998-08-20,172272,24,7178.00,C
1762,"POPLATEK MESICNE",2136,NULL,NULL,0.0,853.0,0.0,0.0,28,"Plzen - sever","west Bohemia",72541,8594,1.6,2.01,112,1580,1525,61,128,362,128,128,128,128,128,0,0,0,0,0,0,0,243997.0984,480.5082,0.0000,20738.0328,0.0000,10748.9344,9637.4262,1778.0328,13.5246,128.8361,0.0000,769.0984,0.0000,4068.0000,5310,1995-04-28,248148,36,6893.00,A
1766,"POPLATEK MESICNE",2141,classic,1996-01-01,0.0,4353.0,0.0,0.0,28,"Plzen - sever","west Bohemia",72541,8594,1.6,2.01,112,1580,1525,52,107,376,107,107,107,107,107,0,0,0,0,0,0,0,267069.7308,879.1346,1055.7692,21385.6154,0.0000,13117.7885,6466.8269,44.2885,13.5577,133.9038,0.0000,3934.4423,0.0000,289.0385,5311,1996-06-15,30060,60,501.00,C
1772,"POPLATEK TYDNE",2148,NULL,NULL,0.0,0.0,5633.0,0.0,31,Tachov,"west Bohemia",51313,8930,3.5,4.20,108,1328,1452,47,99,203,99,99,99,99,99,0,0,0,0,0,0,0,476222.1277,17001.2128,0.0000,751.0638,51275.4468,35980.4894,14673.1277,0.0000,26.1702,255.8511,0.0000,10718.0426,0.0000,3955.0851,5312,1996-03-13,202788,36,5633.00,C
1776,"POPLATEK MESICNE",2153,NULL,NULL,0.0,5710.0,0.0,0.0,36,Liberec,"north Bohemia",159617,9198,3.3,4.28,131,5796,6132,18,36,67,36,36,36,36,36,0,0,0,0,0,0,0,226496.0000,2209.0556,0.0000,14332.1111,0.0000,7765.5556,4506.6667,0.0000,10.0000,149.1667,0.0000,3806.6667,0.0000,700.0000,5313,1998-05-27,43200,24,1800.00,C
1787,"POPLATEK TYDNE",2166,NULL,NULL,0.0,0.0,8033.2,0.0,30,Sokolov,"west Bohemia",94812,9650,3.3,3.67,100,2985,2804,70,154,235,154,154,154,154,154,0,0,0,0,0,0,0,254837.4714,5498.7000,0.0000,29253.2143,0.0000,28848.0286,459.0286,0.0000,24.8571,138.2000,0.2857,2787.1429,0.0000,459.0286,5314,1993-07-05,96396,12,8033.00,B
1801,"POPLATEK MESICNE",2181,NULL,NULL,0.0,0.0,4610.0,0.0,46,Nachod,"east Bohemia",112709,8369,1.7,2.31,117,2854,2618,71,188,423,188,188,188,188,188,0,0,0,0,0,0,0,387822.5352,8957.4507,0.0000,33963.9014,0.0000,22286.0000,10518.5352,915.6056,14.3662,159.0423,0.0000,3990.9296,0.0000,2337.4648,5316,1993-07-11,165960,36,4610.00,A
1808,"POPLATEK MESICNE",2190,NULL,NULL,0.0,0.0,8033.2,0.0,28,"Plzen - sever","west Bohemia",72541,8594,1.6,2.01,112,1580,1525,20,47,48,47,47,47,47,47,0,0,0,0,0,0,0,351951.5000,8632.1500,0.0000,31652.6500,0.0000,28262.2500,1204.9500,0.0000,8.2500,208.7000,0.0000,0.0000,0.0000,1204.9500,5318,1998-09-30,385584,48,8033.00,C
1811,"POPLATEK MESICNE",2195,NULL,NULL,0.0,0.0,3990.8,0.0,40,Teplice,"north Bohemia",128118,9317,6.4,7.07,97,6949,6872,64,142,304,142,142,142,142,142,0,0,0,0,0,0,0,257843.7031,9541.4531,0.0000,1023.4375,25628.7188,12583.4688,13291.7500,0.0000,13.5938,159.1406,0.0000,3811.6875,0.0000,3367.4063,5319,1994-06-23,239460,60,3991.00,C
1819,"POPLATEK TYDNE",2205,NULL,NULL,0.0,0.0,3990.8,0.0,55,"Brno - venkov","south Moravia",157042,8743,1.8,2.43,111,3659,3894,27,66,116,66,66,66,66,66,0,0,0,0,0,0,0,348118.2593,5301.3333,0.0000,30962.0000,0.0000,18467.9630,8789.5556,5502.0000,20.0000,197.2222,0.0000,644.0000,0.0000,1773.7778,5320,1998-01-11,143676,36,3991.00,C
1843,"POPLATEK MESICNE",2235,classic,1998-09-11,0.0,0.0,2938.7,0.0,12,Pribram,"central Bohemia",107870,8754,3.8,4.31,137,3804,3868,72,152,297,152,152,152,152,152,0,0,0,0,0,0,0,228878.5556,4273.5139,75.0000,427.7778,18856.4444,10925.9167,7977.8056,0.0000,13.7500,132.5694,0.0000,6508.3056,0.0000,1469.5000,5325,1993-08-03,105804,36,2939.00,A
1862,"POPLATEK TYDNE",2259,classic,1997-06-11,0.0,0.0,6601.7,0.0,19,Prachatice,"south Bohemia",51428,8402,3.1,3.98,120,999,1099,45,94,146,94,94,94,94,94,0,0,0,0,0,0,0,364954.6667,23295.9778,200.0000,555.5556,42250.6667,37352.3778,3814.4889,0.0000,26.0000,239.4222,0.0000,0.0000,0.0000,3814.4889,5329,1996-10-16,396120,60,6602.00,C
1869,"POPLATEK MESICNE",2267,classic,1997-08-28,0.0,0.0,1054.0,0.0,1,"Hl.m. Praha",Prague,1204953,12541,0.2,0.43,167,85677,99107,31,61,108,61,61,61,61,61,0,0,0,0,0,0,0,369757.7097,3005.1613,758.0645,25873.5484,0.0000,22012.0968,374.0000,0.0000,12.0968,275.7742,0.0000,0.0000,0.0000,374.0000,5332,1998-01-29,37944,36,1054.00,C
1876,"POPLATEK MESICNE",2277,junior,1998-09-29,0.0,2329.0,0.0,0.0,1,"Hl.m. Praha",Prague,1204953,12541,0.2,0.43,167,85677,99107,16,34,58,34,34,34,34,34,0,0,0,0,0,0,0,264261.0625,3056.3125,68.7500,19812.5625,0.0000,12625.6250,4230.5625,0.0000,9.3750,168.6875,0.0000,1601.1875,0.0000,2177.5000,5334,1998-09-10,209040,24,8710.00,C
1886,"POPLATEK MESICNE",2288,NULL,NULL,0.0,0.0,4512.7,0.0,32,"Ceska Lipa","north Bohemia",105058,9272,2.8,3.22,118,4340,4505,34,69,131,69,69,69,69,69,0,0,0,0,0,0,0,188408.7647,9202.4118,0.0000,20.5882,29465.0588,20760.3235,7429.9706,0.0000,12.7941,153.1765,0.0000,3580.6471,0.0000,3849.3235,5337,1996-07-31,162468,36,4513.00,C
1888,"POPLATEK MESICNE",2291,NULL,NULL,0.0,0.0,4780.0,0.0,6,"Kutna Hora","central Bohemia",77963,8546,2.9,4.02,126,2640,3120,27,82,160,82,82,82,82,82,0,0,0,0,0,0,0,254629.8519,7175.7407,0.0000,318.5185,30442.2222,23223.4444,7856.4444,2663.6296,11.6667,193.4815,5.5185,415.5556,0.0000,1947.4074,5338,1997-08-30,57360,12,4780.00,B
1906,"POPLATEK MESICNE",2316,NULL,NULL,0.0,0.0,1872.8,0.0,1,"Hl.m. Praha",Prague,1204953,12541,0.2,0.43,167,85677,99107,29,69,137,69,69,69,69,69,0,0,0,0,0,0,0,371877.3793,8050.4828,0.0000,30887.6897,0.0000,22558.2069,7186.4483,0.0000,11.8966,194.1379,0.0000,6086.8966,0.0000,968.7931,5343,1997-10-08,44952,24,1873.00,C
1928,"POPLATEK MESICNE",2342,NULL,NULL,0.0,0.0,2317.5,0.0,70,Karvina,"north Moravia",285387,10177,6.6,7.75,81,9878,10108,22,52,61,52,52,52,52,52,0,0,0,0,0,0,0,162819.7727,8686.5000,0.0000,2186.3636,15169.1818,15835.3182,105.3636,0.0000,11.5909,124.1818,0.0000,0.0000,0.0000,105.3636,5346,1998-12-06,55632,24,2318.00,C
1967,"POPLATEK TYDNE",2392,NULL,NULL,0.0,0.0,5194.0,0.0,26,"Plzen - mesto","west Bohemia",170449,10787,2.6,3.09,131,6041,6261,47,121,172,121,121,121,121,121,0,0,0,0,0,0,0,292977.3617,4545.6170,0.0000,39300.0638,0.0000,24781.9787,14084.0000,0.0000,24.2553,157.7872,0.0000,10547.6596,0.0000,3536.3404,5350,1996-04-21,249312,48,5194.00,C
1978,"POPLATEK TYDNE",2403,NULL,NULL,0.0,0.0,5700.3,0.0,57,Hodonin,"south Moravia",161954,8720,3.7,4.50,116,3729,3651,67,135,419,135,135,135,135,135,0,0,0,0,0,0,0,473644.7164,4441.5970,0.0000,95.5224,36499.1493,20453.7164,15330.3582,329.4328,27.3134,205.0597,0.0000,6478.5373,0.0000,3062.6866,5351,1994-12-04,205200,36,5700.00,A
1993,"POPLATEK MESICNE",2422,NULL,NULL,0.0,0.0,5700.3,0.0,68,"Frydek - Mistek","north Moravia",228848,9893,4.0,4.72,96,5623,5887,51,98,145,98,98,98,98,98,0,0,0,0,0,0,0,159412.6471,1017.7059,0.0000,21666.0196,0.0000,19538.3922,1229.4118,0.0000,12.6471,119.4902,0.2549,0.0000,0.0000,1229.4118,5352,1995-04-15,68400,12,5700.00,B
2000,"POPLATEK MESICNE",2430,classic,1998-12-11,0.0,3318.0,0.0,0.0,5,Kolin,"central Bohemia",95616,9307,3.8,4.43,118,2616,3040,17,36,92,36,36,36,36,36,0,0,0,0,0,0,0,367921.5882,4018.6471,0.0000,21135.1765,0.0000,13309.4118,4009.4706,9.8824,10.5882,202.3529,0.0000,2537.2941,0.0000,1425.5882,5354,1998-07-14,290820,60,4847.00,C
2018,"POPLATEK MESICNE",2451,NULL,NULL,0.0,3115.0,0.0,0.0,42,"Havlickuv Brod","east Bohemia",95907,8388,2.4,2.94,87,1658,1668,43,111,133,111,111,111,111,111,0,0,0,0,0,0,0,100874.6744,421.0930,0.0000,6745.0000,0.0000,2673.7209,3721.0465,0.0000,13.2558,70.8605,0.0000,2825.2326,0.0000,895.8140,5358,1997-01-21,38520,12,3210.00,A
2035,"POPLATEK MESICNE",2470,NULL,NULL,0.0,0.0,4898.2,0.0,53,Blansko,"south Moravia",107911,8240,2.5,3.56,99,1850,1903,32,67,208,67,67,67,67,67,0,0,0,0,0,0,0,444892.1875,6733.3750,0.0000,387.5000,31225.9063,19713.4688,9728.8438,102.0938,12.1875,184.7188,0.0000,7090.8750,0.0000,1683.6875,5360,1998-01-25,176328,36,4898.00,C
2051,"POPLATEK TYDNE",2489,gold,1998-09-19,0.0,0.0,4898.2,0.0,64,Zlin,"south Moravia",197099,9624,1.6,2.31,145,4484,4265,38,95,117,95,95,95,95,95,0,0,0,0,0,0,0,325363.7368,9120.0526,292.1053,39096.1316,0.0000,34497.1842,2062.3158,0.0000,24.4737,190.6316,1.3158,0.0000,0.0000,2062.3158,5363,1997-04-22,293880,60,4898.00,D
2055,"POPLATEK MESICNE",2494,NULL,NULL,0.0,6844.0,0.0,0.0,37,Litomerice,"north Bohemia",114006,9065,4.4,5.39,123,4147,4166,21,44,55,44,44,44,44,44,0,0,0,0,0,0,0,62949.3333,543.2381,0.0000,11179.6190,0.0000,4728.8095,5965.0000,0.0000,10.7143,57.4286,0.0000,4888.5714,0.0000,1076.4286,5365,1998-07-19,271260,60,4521.00,C
2062,"POPLATEK MESICNE",2501,classic,1998-10-05,0.0,0.0,7182.5,0.0,70,Karvina,"north Moravia",285387,10177,6.6,7.75,81,9878,10108,34,71,177,71,71,71,71,71,0,0,0,0,0,0,0,375778.5588,18532.6176,70.5882,82.3529,46897.4118,40779.2647,5301.2647,0.0000,12.7941,223.9706,0.0000,91.2647,0.0000,2535.1765,5366,1996-10-29,86184,12,7182.00,A
2064,"POPLATEK MESICNE",2503,NULL,NULL,0.0,0.0,2322.7,0.0,54,"Brno - mesto","south Moravia",387570,9897,1.6,1.96,140,18721,18696,25,50,70,50,50,50,50,50,0,0,0,0,0,0,0,136419.0800,5962.0400,0.0000,260.0000,14493.4400,11729.7600,1486.7200,0.0000,11.4000,100.3600,0.0000,0.0000,0.0000,1486.7200,5367,1997-08-26,83628,36,2323.00,C
2073,"POPLATEK MESICNE",2514,NULL,NULL,0.0,0.0,1860.0,0.0,59,Kromeriz,"south Moravia",108871,8444,3.2,3.47,106,2595,2305,17,34,49,34,34,34,34,34,0,0,0,0,0,0,0,198367.5882,2169.8824,0.0000,17894.9412,0.0000,15543.8235,328.2353,0.0000,9.7059,147.0000,0.0000,0.0000,0.0000,328.2353,5368,1998-10-05,44640,24,1860.00,C
2080,"POPLATEK MESICNE",2522,classic,1998-02-14,0.0,0.0,5961.0,0.0,74,"Ostrava - mesto","north Moravia",323870,10673,4.7,5.44,100,18782,18347,21,41,80,41,41,41,41,41,0,0,0,0,0,0,0,388813.6190,11694.5714,100.0000,19.0476,51661.3333,32756.0000,14924.9524,0.0000,10.7143,228.3810,0.0000,10383.2381,0.0000,4541.7143,5369,1997-09-12,214596,36,5961.00,C
2106,"POPLATEK MESICNE",2550,NULL,NULL,0.0,3468.0,0.0,0.0,1,"Hl.m. Praha",Prague,1204953,12541,0.2,0.43,167,85677,99107,35,72,113,72,72,72,72,72,0,0,0,0,0,0,0,118355.5143,767.7429,0.0000,13531.3143,0.0000,6879.1429,5972.2286,0.0000,12.8571,87.8000,0.0000,3071.6571,0.0000,2900.5714,5375,1996-10-03,101520,12,8460.00,A
2116,"POPLATEK MESICNE",2560,classic,1996-12-10,0.0,0.0,7699.8,0.0,70,Karvina,"north Moravia",285387,10177,6.6,7.75,81,9878,10108,32,77,140,77,77,77,77,77,0,0,0,0,0,0,0,295405.1250,8187.6250,206.2500,25949.2188,0.0000,17969.4688,7012.2500,0.0000,13.1250,169.9375,0.0000,1143.6250,0.0000,2887.5000,5377,1997-08-04,92400,12,7700.00,A
2134,"POPLATEK MESICNE",2581,NULL,NULL,0.0,3118.0,0.0,0.0,52,"Usti nad Orlici","east Bohemia",139012,8363,2.5,3.49,108,2564,2799,29,60,144,60,60,60,60,60,0,0,0,0,0,0,0,283821.4138,1992.3793,0.0000,13974.8966,0.0000,8443.4483,3701.7931,0.0000,12.4138,162.7241,0.0000,2687.9310,0.0000,461.2759,5382,1997-03-17,22932,36,637.00,C
2142,"POPLATEK MESICNE",2590,NULL,NULL,0.0,9768.0,0.0,0.0,42,"Havlickuv Brod","east Bohemia",95907,8388,2.4,2.94,87,1658,1668,16,36,55,36,36,36,36,36,0,0,0,0,0,0,0,214486.0625,1973.3125,0.0000,21064.0625,0.0000,11316.5625,7930.5000,0.0000,10.3125,156.3125,0.0000,6715.5000,0.0000,1215.0000,5384,1998-03-07,23328,12,1944.00,C
2143,"POPLATEK MESICNE",2592,junior,1997-07-20,0.0,7264.0,0.0,0.0,1,"Hl.m. Praha",Prague,1204953,12541,0.2,0.43,167,85677,99107,36,72,156,72,72,72,72,72,0,0,0,0,0,0,0,215058.4444,821.6389,602.7778,24026.3333,0.0000,14957.5000,7799.0000,0.0000,12.5000,154.5833,0.0000,6255.1111,0.0000,1543.8889,5385,1996-09-09,71460,36,1985.00,C
2153,"POPLATEK TYDNE",2606,classic,1998-09-26,0.0,0.0,5129.5,0.0,31,Tachov,"west Bohemia",51313,8930,3.5,4.20,108,1328,1452,36,73,196,73,73,73,73,73,0,0,0,0,0,0,0,254686.6944,5082.4167,0.0000,5.5556,33341.8333,17383.3056,14326.4722,1914.2500,25.8333,140.9722,0.0000,1544.0000,0.0000,1710.0000,5388,1996-11-28,61560,12,5130.00,A
2165,"POPLATEK MESICNE",2621,NULL,NULL,0.0,0.0,3274.8,0.0,51,Trutnov,"east Bohemia",121947,8541,2.5,2.97,131,3496,3839,21,52,68,52,52,52,52,52,0,0,0,0,0,0,0,177260.4286,7502.8571,0.0000,1290.4762,21520.4286,9098.6667,12013.7143,0.0000,11.4286,144.1429,0.0000,9518.4762,0.0000,2495.2381,5389,1997-08-22,78600,24,3275.00,C
2167,"POPLATEK MESICNE",2623,classic,1995-04-14,0.0,5922.0,0.0,0.0,16,"Jindrichuv Hradec","south Bohemia",93931,8427,1.1,1.54,107,1874,1913,65,133,279,133,133,133,133,133,0,0,0,0,0,0,0,352046.6923,1118.5385,570.7692,26128.8615,0.0000,16569.9231,8085.7846,0.0000,13.6154,216.1538,0.0000,5466.4615,0.0000,2619.3231,5390,1994-10-30,170256,24,7094.00,A
2176,"POPLATEK MESICNE",2635,NULL,NULL,0.0,0.0,8307.8,0.0,67,Bruntal,"north Moravia",106054,8110,5.7,6.55,109,3244,3079,67,148,309,148,148,148,148,148,0,0,0,0,0,0,0,245061.5075,4772.1791,0.0000,30300.2836,0.0000,21631.8060,8800.3582,0.0000,14.3284,107.8507,1.4627,1036.4179,0.0000,3472.0000,5395,1994-07-30,299088,36,8308.00,B
2187,"POPLATEK TYDNE",2647,NULL,NULL,0.0,0.0,4456.0,0.0,9,Nymburk,"central Bohemia",81344,8899,3.3,3.97,149,2987,2487,35,94,119,94,94,94,94,94,0,0,0,0,0,0,0,416873.2286,9006.0000,0.0000,44399.3714,0.0000,40013.0286,1527.7714,0.0000,26.5714,243.0857,0.0000,0.0000,0.0000,1527.7714,5398,1997-11-04,53472,12,4456.00,A
